                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    103,                0.56842,                0.35905,                0.91658,                  0.948,                 0.8693,                0.92298,                0.79754,                 0.5513,                0.34293,                0.89398,               0.000317,               0.000317,               0.000317
                    104,                0.55766,                0.35278,                0.90111,                 0.9545,                0.86921,                0.92571,                0.79613,                0.54446,                0.33734,                 0.8868,              0.0003005,              0.0003005,              0.0003005
                    105,                0.56777,                0.36757,                0.92025,                0.95517,                0.87074,                0.92251,                0.79253,                0.54801,                0.34037,                0.88602,               0.000284,               0.000284,               0.000284
                    106,                0.55421,                 0.3535,                0.90964,                0.95805,                0.87123,                0.92821,                0.79991,                0.54518,                0.32938,                0.88583,              0.0002675,              0.0002675,              0.0002675
                    107,                0.55644,                0.35987,                0.90263,                0.95775,                0.86785,                0.92632,                0.79986,                0.54243,                0.33098,                  0.885,               0.000251,               0.000251,               0.000251
                    108,                0.53952,                0.34792,                0.89572,                0.96065,                0.86485,                0.93112,                0.80223,                0.53855,                0.32492,                0.88714,              0.0002345,              0.0002345,              0.0002345
                    109,                0.54589,                0.35395,                0.89873,                0.93379,                0.88556,                0.93052,                0.80269,                0.53648,                0.33139,                0.88273,               0.000218,               0.000218,               0.000218
                    110,                0.46726,                0.27495,                 0.8417,                0.92104,                0.88999,                0.92187,                0.79673,                0.54065,                0.33966,                0.88523,              0.0002015,              0.0002015,              0.0002015
                    111,                0.45955,                0.26759,                0.83482,                0.93744,                0.87781,                0.92284,                0.79776,                0.53754,                0.33543,                0.88309,               0.000185,               0.000185,               0.000185
                    112,                0.45627,                0.26522,                0.84275,                 0.9427,                0.87421,                0.92552,                0.80205,                 0.5362,                0.33649,                0.88452,              0.0001685,              0.0001685,              0.0001685
                    113,                0.45564,                0.26461,                0.84326,                0.93533,                0.88676,                0.92409,                0.79891,                0.53778,                0.33603,                0.88394,               0.000152,               0.000152,               0.000152
                    114,                 0.4476,                0.26547,                  0.837,                 0.9425,                0.88283,                0.92363,                0.79801,                0.54459,                0.33242,                0.88965,              0.0001355,              0.0001355,              0.0001355
                    115,                0.44467,                0.26077,                 0.8363,                0.94335,                0.88147,                0.92354,                0.79701,                0.53408,                0.32958,                0.88696,               0.000119,               0.000119,               0.000119
                    116,                0.44494,                0.25563,                0.83537,                0.96496,                0.86304,                0.92372,                0.79487,                0.54786,                0.33075,                0.89007,              0.0001025,              0.0001025,              0.0001025
                    117,                0.44385,                0.25723,                0.83016,                0.94833,                0.87875,                0.92772,                0.79825,                0.54049,                0.33113,                0.88977,                8.6e-05,                8.6e-05,                8.6e-05
                    118,                 0.4411,                0.25434,                0.82708,                0.95356,                0.86717,                0.92632,                0.80003,                0.53993,                0.33159,                0.88866,               6.95e-05,               6.95e-05,               6.95e-05
                    119,                0.43941,                0.25414,                0.84231,                0.95785,                0.86691,                0.92751,                0.80256,                0.54133,                0.32695,                0.89045,                5.3e-05,                5.3e-05,                5.3e-05
