                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     66,                   0.65,                 0.4314,                0.93773,                0.93297,                0.86376,                0.91946,                0.77684,                0.60346,                0.39628,                0.90197,              0.0009275,              0.0009275,              0.0009275
                     67,                0.64147,                0.43593,                 0.9371,                0.94236,                0.86872,                 0.9252,                0.78792,                0.59273,                 0.3748,                0.89834,               0.000911,               0.000911,               0.000911
                     68,                 0.6252,                0.42925,                0.92828,                0.93011,                0.88844,                0.92655,                0.78488,                0.59395,                0.38271,                0.89784,              0.0008945,              0.0008945,              0.0008945
                     69,                0.63851,                0.42862,                 0.9367,                0.93989,                0.87344,                0.92308,                0.78471,                0.59933,                0.39293,                0.89137,               0.000878,               0.000878,               0.000878
                     70,                0.62762,                0.42513,                0.93717,                0.94507,                0.87466,                 0.9265,                0.78338,                0.58441,                0.39578,                0.89577,              0.0008615,              0.0008615,              0.0008615
                     71,                0.64577,                0.42568,                 0.9375,                0.92755,                0.87218,                0.92451,                0.78964,                0.58413,                0.37515,                0.89628,               0.000845,               0.000845,               0.000845
                     72,                0.63321,                0.42184,                0.93276,                0.94204,                0.87466,                0.92144,                0.78366,                0.58167,                0.38507,                0.89132,              0.0008285,              0.0008285,              0.0008285
                     73,                0.63014,                0.41992,                0.93657,                0.93364,                0.86512,                0.91872,                0.77356,                0.59392,                0.39352,                0.90032,               0.000812,               0.000812,               0.000812
                     74,                0.63586,                0.42352,                0.94036,                0.94878,                0.85803,                0.92376,                0.78886,                0.59218,                0.37673,                0.90488,              0.0007955,              0.0007955,              0.0007955
                     75,                0.61235,                0.40432,                0.92672,                0.94778,                0.85831,                0.92243,                0.79031,                0.58426,                0.37428,                0.89788,               0.000779,               0.000779,               0.000779
                     76,                0.62646,                 0.4125,                0.93144,                0.91706,                0.88882,                0.92259,                0.77886,                0.60285,                0.37384,                0.90917,              0.0007625,              0.0007625,              0.0007625
                     77,                 0.6188,                0.41163,                0.92735,                  0.933,                0.87875,                 0.9252,                0.78548,                0.59092,                0.37943,                0.89956,               0.000746,               0.000746,               0.000746
                     78,                0.61196,                0.40114,                0.92928,                0.93744,                0.87738,                0.92467,                0.77928,                0.60226,                0.37681,                0.90842,              0.0007295,              0.0007295,              0.0007295
                     79,                0.62068,                0.40613,                 0.9265,                0.93759,                0.86921,                0.92565,                0.79142,                0.59224,                0.37181,                0.90837,               0.000713,               0.000713,               0.000713
                     80,                0.62364,                0.40506,                0.92365,                0.92119,                0.87875,                0.92372,                0.78894,                 0.5819,                0.37759,                0.89927,              0.0006965,              0.0006965,              0.0006965
                     81,                0.60716,                0.39565,                0.92383,                0.94575,                0.85512,                0.92507,                0.78851,                0.57063,                 0.3722,                0.89155,                0.00068,                0.00068,                0.00068
                     82,                0.60243,                0.39751,                0.92184,                0.92105,                0.88692,                 0.9274,                0.79059,                0.58053,                0.36426,                0.89622,              0.0006635,              0.0006635,              0.0006635
                     83,                0.61466,                0.40628,                 0.9306,                0.93382,                0.88283,                0.92516,                0.79417,                 0.5693,                0.37256,                0.89228,               0.000647,               0.000647,               0.000647
                     84,                0.59886,                0.40157,                0.91688,                0.92374,                0.88965,                  0.925,                0.78434,                0.58411,                0.37547,                0.89447,              0.0006305,              0.0006305,              0.0006305
                     85,                0.60985,                0.40486,                 0.9251,                0.91751,                0.89646,                0.92648,                0.78929,                 0.5728,                 0.3685,                0.89564,               0.000614,               0.000614,               0.000614
                     86,                0.60287,                0.39104,                0.92845,                0.93006,                0.88776,                0.92678,                 0.7847,                0.57904,                0.36319,                0.89716,              0.0005975,              0.0005975,              0.0005975
                     87,                0.58958,                0.38675,                0.90958,                0.93945,                0.88283,                0.92309,                0.78201,                0.58809,                0.37036,                0.90158,               0.000581,               0.000581,               0.000581
                     88,                0.58944,                0.38462,                0.90738,                0.93668,                0.88147,                0.92432,                 0.7837,                0.59858,                 0.3707,                0.90893,              0.0005645,              0.0005645,              0.0005645
                     89,                0.58561,                0.38189,                0.91529,                0.94233,                 0.8733,                0.91767,                0.78364,                0.58543,                0.36515,                0.90162,               0.000548,               0.000548,               0.000548
                     90,                0.59667,                0.38248,                0.91852,                0.94786,                0.86677,                0.92464,                0.78808,                0.56385,                0.35359,                0.89077,              0.0005315,              0.0005315,              0.0005315
                     91,                0.59443,                0.38891,                0.92153,                0.94023,                0.88828,                0.92687,                0.79266,                0.55727,                0.34668,                0.89075,               0.000515,               0.000515,               0.000515
                     92,                 0.5722,                0.38231,                0.91167,                0.96477,                0.85967,                0.92645,                0.79699,                0.56593,                 0.3492,                0.89367,              0.0004985,              0.0004985,              0.0004985
                     93,                0.58292,                 0.3855,                 0.9141,                0.93357,                0.88066,                0.92558,                0.79469,                 0.5628,                0.35482,                0.89194,               0.000482,               0.000482,               0.000482
                     94,                0.57262,                0.37768,                 0.9069,                0.95176,                0.86011,                0.92377,                0.79485,                0.57129,                0.35622,                0.89918,              0.0004655,              0.0004655,              0.0004655
                     95,                0.58428,                0.37818,                0.91153,                 0.9505,                0.87466,                0.92976,                0.79778,                 0.5752,                0.34398,                0.89779,               0.000449,               0.000449,               0.000449
                     96,                 0.5766,                 0.3692,                0.91373,                0.93977,                0.86785,                0.91917,                0.78586,                0.57227,                0.35322,                0.90464,              0.0004325,              0.0004325,              0.0004325
                     97,                0.56325,                0.36624,                0.90753,                0.94697,                 0.8733,                0.92487,                0.79173,                0.55973,                0.34655,                0.89301,               0.000416,               0.000416,               0.000416
                     98,                0.57747,                0.37924,                0.91461,                0.94276,                0.87193,                0.91832,                0.78652,                0.56637,                0.35957,                0.89571,              0.0003995,              0.0003995,              0.0003995
                     99,                0.53972,                0.35765,                0.89463,                0.92992,                 0.8733,                0.92168,                0.79432,                0.55317,                0.35333,                0.89087,               0.000383,               0.000383,               0.000383
                    100,                0.56168,                0.36059,                0.90374,                0.94605,                0.87193,                0.92542,                0.79018,                0.56397,                0.34647,                0.88739,              0.0003665,              0.0003665,              0.0003665
                    101,                 0.5571,                0.36434,                0.91203,                0.93317,                0.87875,                0.92194,                0.79404,                0.55402,                0.34485,                 0.8865,                0.00035,                0.00035,                0.00035
                    102,                0.55662,                0.35614,                0.90991,                0.93565,                0.87154,                0.92138,                0.79675,                0.55897,                0.35009,                0.88769,              0.0003335,              0.0003335,              0.0003335
                    103,                0.56117,                0.36123,                0.91328,                0.94017,                0.87773,                0.92448,                0.79808,                0.55182,                 0.3439,                0.88854,               0.000317,               0.000317,               0.000317
                    104,                0.56833,                0.36217,                0.90589,                0.95035,                0.86048,                0.92079,                0.79771,                0.55276,                0.34221,                0.88947,              0.0003005,              0.0003005,              0.0003005
                    105,                0.54516,                0.35371,                0.90078,                0.93488,                0.88014,                0.92162,                 0.7909,                0.55388,                0.34912,                0.89475,               0.000284,               0.000284,               0.000284
                    106,                0.55999,                0.36268,                 0.9052,                0.95204,                0.86534,                0.92486,                 0.7905,                0.55843,                0.35251,                0.89093,              0.0002675,              0.0002675,              0.0002675
                    107,                0.55714,                0.35572,                0.90528,                0.93623,                0.88002,                0.92505,                 0.7956,                0.55025,                0.34408,                0.88729,               0.000251,               0.000251,               0.000251
                    108,                0.53971,                0.34828,                0.89604,                0.95739,                0.85716,                0.92596,                0.79788,                 0.5484,                0.33859,                0.89141,              0.0002345,              0.0002345,              0.0002345
                    109,                0.54523,                0.34291,                0.89649,                 0.9525,                 0.8624,                0.92162,                0.79162,                0.55239,                0.33735,                0.89356,               0.000218,               0.000218,               0.000218
                    110,                0.45843,                0.27088,                0.83624,                0.94343,                0.86376,                0.92214,                0.79615,                0.55731,                0.33908,                0.89422,              0.0002015,              0.0002015,              0.0002015
                    111,                 0.4584,                0.26914,                 0.8374,                0.92745,                0.88819,                0.92672,                0.79582,                0.55825,                0.33713,                0.89494,               0.000185,               0.000185,               0.000185
                    112,                0.45266,                0.26339,                0.83615,                0.91322,                0.89237,                0.92219,                0.79182,                0.55933,                0.33823,                0.89809,              0.0001685,              0.0001685,              0.0001685
                    113,                0.44891,                0.26625,                0.84014,                0.90893,                0.89748,                0.92777,                0.79568,                0.55543,                0.33652,                0.89687,               0.000152,               0.000152,               0.000152
                    114,                 0.4459,                0.25969,                 0.8413,                0.94115,                0.87155,                0.92721,                0.79761,                0.55142,                0.33272,                0.89226,              0.0001355,              0.0001355,              0.0001355
                    115,                0.43428,                 0.2564,                0.83053,                0.92226,                0.88147,                0.92767,                0.79521,                0.55183,                0.33587,                0.89278,               0.000119,               0.000119,               0.000119
                    116,                0.44053,                0.25431,                0.83223,                0.92318,                0.88692,                0.92663,                0.79672,                0.55083,                0.33705,                0.89176,              0.0001025,              0.0001025,              0.0001025
                    117,                0.44337,                0.25528,                 0.8307,                  0.924,                0.88692,                0.92737,                0.79757,                0.54722,                0.33022,                0.89201,                8.6e-05,                8.6e-05,                8.6e-05
                    118,                0.44065,                0.25648,                0.83084,                0.93359,                0.88147,                0.92774,                0.79982,                0.54842,                0.32848,                0.88942,               6.95e-05,               6.95e-05,               6.95e-05
                    119,                0.43462,                0.25065,                0.83121,                0.95025,                0.85882,                0.92566,                0.79875,                0.54881,                0.33391,                0.89007,                5.3e-05,                5.3e-05,                5.3e-05
